Record,Serial,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Fix_Status,DOP,V_GPS,Limit,Alerts,Trip,KeyTag,Engine RPM,V_ODO,V,Ay,Ax,Absolute throttle position,Relative throttle position,Absolute throttle position B,Accelerator pedal position D,Accelerator pedal position E
48080,380,2009,12,23,18,33,58,45.359213,-75.793338,2,0.4,53.3,60,3,871,0,1523,NaN,53.4,0.052254144,-0.340064134,24.696,NaN,NaN,NaN,NaN
48081,380,2009,12,23,18,33,59,45.359327,-75.793238,2,0.4,52.6,60,3,871,0,NaN,53,52.8,-0.014162512,-0.224543137,24.696,NaN,NaN,NaN,NaN
48082,380,2009,12,23,18,34,0,45.35944,-75.793138,2,0.5,52.6,60,4,871,0,1420.25,53,52.8,-0.013993279,-0.35176977,NaN,NaN,NaN,NaN,NaN
48083,380,2009,12,23,18,34,1,45.359552,-75.793038,2,0.4,51.9,60,4,871,0,1353.25,53,52.45,0.018968549,-0.589121419,23.52,NaN,NaN,NaN,NaN
48084,380,2009,12,23,18,34,2,45.35966,-75.792942,2,0.4,51.1,60,4,871,0,NaN,NaN,51.8,0.02743318,-0.587295167,21.952,NaN,NaN,NaN,NaN
48085,380,2009,12,23,18,34,3,45.35977,-75.792845,2,0.4,50.4,60,4,871,0,1264.75,52,51.2,-0.039009762,-0.7705544,20.384,NaN,NaN,NaN,NaN
48086,380,2009,12,23,18,34,4,45.359878,-75.79275,2,0.4,50.4,60,4,871,0,1244.25,51,50.7,-0.006646487,-1.099381306,NaN,NaN,NaN,NaN,NaN
48087,380,2009,12,23,18,34,5,45.359983,-75.792655,2,0.4,49.6,60,4,871,0,1215,49,49.3,0.021987987,-0.973366104,20.384,NaN,NaN,NaN,NaN
48088,380,2009,12,23,18,34,6,45.360088,-75.792563,2,0.4,48.2,60,4,871,0,NaN,NaN,48.35,-0.07454841,-1.636924919,19.992,NaN,NaN,NaN,NaN
48089,380,2009,12,23,18,34,7,45.36019,-75.792472,2,0.4,47.4,60,4,871,0,1170,48,47.7,-0.018535096,-2.989167904,20.384,NaN,NaN,NaN,NaN
48090,380,2009,12,23,18,34,8,45.360287,-75.792383,2,0.4,44.4,50,4,871,0,1075.75,43,43.7,-0.047835229,-3.142159584,NaN,NaN,NaN,NaN,NaN
48091,380,2009,12,23,18,34,9,45.360378,-75.792302,2,0.5,41.5,50,2,871,0,NaN,NaN,41,-0.035563236,-3.193227827,19.992,NaN,NaN,NaN,NaN
48092,380,2009,12,23,18,34,10,45.360462,-75.792223,2,0.5,37.8,50,0,871,0,997,38,37.9,-0.037398348,-3.369804931,20.384,NaN,NaN,NaN,NaN
48093,380,2009,12,23,18,34,11,45.360537,-75.792155,2,0.4,34.1,50,0,871,0,903.25,34,34.05,-0.164403375,-2.263406029,NaN,NaN,NaN,NaN,NaN
48094,380,2009,12,23,18,34,12,45.360605,-75.79209,2,0.4,31.9,60,0,871,0,871,31,31.45,-0.264067005,-0.446179419,20.384,NaN,NaN,NaN,NaN
48095,380,2009,12,23,18,34,13,45.360668,-75.792025,2,0.4,30.4,60,2,871,0,NaN,NaN,30.95,-0.448877968,1.802176105,26.656,NaN,NaN,NaN,NaN
48096,380,2009,12,23,18,34,14,45.36073,-75.791955,2,0.4,31.9,60,2,871,0,2001.75,32,31.95,-0.911641172,4.165016789,38.024,NaN,NaN,NaN,NaN
48097,380,2009,12,23,18,34,15,45.360792,-75.791872,2,0.4,36.3,60,2,871,0,2235.5,37,36.65,-1.240586121,4.359289697,NaN,NaN,NaN,NaN,NaN
48098,380,2009,12,23,18,34,16,45.360853,-75.791767,2,0.4,40.7,60,2,871,0,2299.5,43,41.85,-0.995217885,2.701569722,38.024,NaN,NaN,NaN,NaN
48099,380,2009,12,23,18,34,17,45.360915,-75.791643,2,0.4,43.7,60,2,871,0,NaN,NaN,44.1,-0.646979234,1.967687602,28.224,NaN,NaN,NaN,NaN
48100,380,2009,12,23,18,34,18,45.360977,-75.791507,2,0.4,45.9,60,2,871,0,1958.5,46,45.95,-0.314591339,1.891449067,27.44,NaN,NaN,NaN,NaN
48101,380,2009,12,23,18,34,19,45.36104,-75.791365,2,0.4,47.4,60,2,871,0,1655.25,49,48.2,-0.142602278,1.450548483,NaN,NaN,NaN,NaN,NaN
48102,380,2009,12,23,18,34,20,45.361105,-75.79122,2,0.4,48.9,60,2,871,0,1949.5,50,49.45,-0.133915538,1.112031897,30.968,NaN,NaN,NaN,NaN
48103,380,2009,12,23,18,34,21,45.361172,-75.791068,2,0.4,50.4,60,2,871,0,NaN,NaN,50.7,-0.073712363,0.943609728,23.912,NaN,NaN,NaN,NaN
48104,380,2009,12,23,18,34,22,45.361238,-75.790915,2,0.4,51.1,60,2,871,0,1616.25,52,51.55,-0.058827648,0.725541403,25.872,NaN,NaN,NaN,NaN
48105,380,2009,12,23,18,34,23,45.361307,-75.790757,2,0.4,51.9,60,0,871,0,1686,53,52.45,-0.077620652,0.358874557,NaN,NaN,NaN,NaN,NaN
48106,380,2009,12,23,18,34,24,45.361375,-75.790597,2,0.4,52.6,60,0,871,0,1485.25,53,52.8,-0.059876904,-0.0453364,26.264,NaN,NaN,NaN,NaN
48107,380,2009,12,23,18,34,25,45.361443,-75.790437,2,0.5,52.6,60,0,871,0,NaN,NaN,52.8,-0.039954908,-0.444804432,20.384,NaN,NaN,NaN,NaN
48108,380,2009,12,23,18,34,26,45.36151,-75.790277,2,0.4,51.9,60,0,871,0,1306.25,53,52.45,-0.02491167,-0.788555166,21.56,NaN,NaN,NaN,NaN
48109,380,2009,12,23,18,34,27,45.361577,-75.790118,2,0.4,51.1,60,0,871,0,1302,52,51.55,-0.006123796,-0.885920522,NaN,NaN,NaN,NaN,NaN
48110,380,2009,12,23,18,34,28,45.361642,-75.789962,2,0.4,50.4,60,0,871,0,NaN,NaN,50.7,0.011854294,-1.394547755,20.384,NaN,NaN,NaN,NaN
48111,380,2009,12,23,18,34,29,45.361707,-75.789808,2,0.5,49.6,60,0,871,0,1242.75,50,49.8,0.031009018,-2.583334626,NaN,NaN,NaN,NaN,NaN
48112,380,2009,12,23,18,34,30,45.36177,-75.789658,2,0.5,48.2,60,0,871,0,1136.75,46,47.1,0.010261868,-3.376456774,20.384,NaN,NaN,NaN,NaN
48113,380,2009,12,23,18,34,31,45.36183,-75.789518,2,0.5,43.7,60,0,871,0,1034.5,NaN,43.6,0.002013889,-4.613778283,20.384,NaN,NaN,NaN,NaN
48114,380,2009,12,23,18,34,32,45.361883,-75.789392,2,0.4,39.3,60,0,871,0,NaN,41,40.15,0.015645459,-7.160658734,20.384,NaN,NaN,NaN,NaN
48115,380,2009,12,23,18,34,33,45.36193,-75.789282,2,0.4,33.3,60,0,871,0,872.25,32,32.65,0.038935926,-8.373536688,NaN,NaN,NaN,NaN,NaN
48116,380,2009,12,23,18,34,34,45.361968,-75.789193,2,0.4,25.2,60,0,871,0,779.75,22,23.6,-0.045964994,-7.797941053,20.384,NaN,NaN,NaN,NaN
48117,380,2009,12,23,18,34,35,45.361997,-75.789128,2,0.4,17,60,0,871,0,NaN,NaN,16.25,-0.024531662,-7.16669983,20.384,NaN,NaN,NaN,NaN
48118,380,2009,12,23,18,34,36,45.362012,-75.78909,2,0.4,8.1,60,0,871,0,738.25,9,8.55,-0.000733748,-2.304673994,20.384,NaN,NaN,NaN,NaN
48119,380,2009,12,23,18,34,37,45.362018,-75.789075,2,0.4,3.7,60,0,871,0,1188,1,2.35,-0.006423204,5.514500526,NaN,NaN,NaN,NaN,NaN
48120,380,2009,12,23,18,34,38,45.362025,-75.789057,2,0.4,8.1,60,0,871,0,2198.75,14,11.05,-0.071602644,7.525561039,35.28,NaN,NaN,NaN,NaN
48121,380,2009,12,23,18,34,39,45.362042,-75.789017,2,0.4,17.8,60,0,871,0,NaN,NaN,18.4,-0.08825513,6.356362394,35.672,NaN,NaN,NaN,NaN
48122,380,2009,12,23,18,34,40,45.362068,-75.78895,2,0.4,24.4,60,0,871,0,2765.25,24,24.2,0.057522136,5.814189788,37.24,NaN,NaN,NaN,NaN
48123,380,2009,12,23,18,34,41,45.362103,-75.788867,2,0.4,30.4,60,0,871,0,2346.5,32,31.2,0.04871066,4.165029814,NaN,NaN,NaN,NaN,NaN
48124,380,2009,12,23,18,34,42,45.362145,-75.788767,2,0.4,34.8,60,0,871,0,2306.25,NaN,34.9,0.105506878,2.83874339,35.672,NaN,NaN,NaN,NaN
48125,380,2009,12,23,18,34,43,45.362193,-75.788655,2,0.4,37.8,60,0,871,0,NaN,38,37.9,0.057761287,2.09114971,20.776,NaN,NaN,NaN,NaN
48126,380,2009,12,23,18,34,44,45.362245,-75.788538,2,0.4,39.3,60,0,871,0,1637,41,40.15,0.006856962,1.39716219,30.184,NaN,NaN,NaN,NaN
48127,380,2009,12,23,18,34,45,45.362298,-75.788415,2,0.4,40.7,60,0,871,0,1831.5,42,41.35,0.03196781,1.118776154,NaN,NaN,NaN,NaN,NaN
48128,380,2009,12,23,18,34,46,45.362353,-75.78829,2,0.4,42.2,60,0,871,0,1830.25,NaN,42.6,-0.017758307,0.717491855,24.304,NaN,NaN,NaN,NaN
48129,380,2009,12,23,18,34,47,45.36241,-75.78816,2,0.4,43,60,0,871,0,NaN,44,43.5,-0.036057814,-0.0906403,20.384,NaN,NaN,NaN,NaN
48130,380,2009,12,23,18,34,48,45.362467,-75.788028,2,0.4,43,60,0,871,0,1170,44,43.5,0.010539877,-0.241973577,20.776,NaN,NaN,NaN,NaN
48131,380,2009,12,23,18,34,49,45.362523,-75.787898,2,0.5,42.2,60,0,871,0,1556,43,42.6,0.020975065,0.523337475,NaN,NaN,NaN,NaN,NaN
48132,380,2009,12,23,18,34,50,45.36258,-75.787768,2,0.5,43,60,0,871,0,1824.5,NaN,43.5,0.043910789,0.764555019,25.088,NaN,NaN,NaN,NaN
48133,380,2009,12,23,18,34,51,45.362637,-75.787637,2,0.5,43.7,60,0,871,0,NaN,45,44.35,0.021835087,0.241313053,20.384,NaN,NaN,NaN,NaN
48134,380,2009,12,23,18,34,52,45.362697,-75.787503,2,0.5,44.4,60,0,871,0,1202.5,45,44.7,-0.035783145,-0.199434335,23.912,NaN,NaN,NaN,NaN
48135,380,2009,12,23,18,34,53,45.362755,-75.78737,2,0.4,43.7,60,0,871,0,1427.25,45,44.35,-0.0550966,-0.383099984,NaN,NaN,NaN,NaN,NaN
48136,380,2009,12,23,18,34,54,45.362813,-75.787237,2,0.4,43.7,60,0,871,0,1116.5,NaN,44.1,-0.011933594,-0.613321727,20.384,NaN,NaN,NaN,NaN
48137,380,2009,12,23,18,34,55,45.36287,-75.787103,2,0.4,43,60,0,871,0,NaN,44,43.5,0.035524105,-0.837662067,20.384,NaN,NaN,NaN,NaN
48138,380,2009,12,23,18,34,56,45.362927,-75.786973,2,0.4,42.2,60,0,871,0,1098.75,43,42.6,-0.005770316,-0.809321292,NaN,NaN,NaN,NaN,NaN
48139,380,2009,12,23,18,34,57,45.362982,-75.786847,2,0.4,41.5,60,0,871,0,1062.5,42,41.75,-0.046337091,-0.573556571,20.384,NaN,NaN,NaN,NaN
48140,380,2009,12,23,18,34,58,45.363037,-75.78672,2,0.4,40.7,60,0,871,0,1446.25,NaN,41.1,-0.012687001,-0.349916472,27.832,NaN,NaN,NaN,NaN
48141,380,2009,12,23,18,34,59,45.36309,-75.786595,2,0.4,40.7,60,0,871,0,NaN,41,40.85,0.075608282,0.269470606,22.344,NaN,NaN,NaN,NaN
48142,380,2009,12,23,18,35,0,45.363143,-75.786473,2,0.4,40,60,0,871,0,1858.25,41,40.5,0.197209648,1.204920262,29.008,NaN,NaN,NaN,NaN
48143,380,2009,12,23,18,35,1,45.363198,-75.78635,2,0.4,41.5,60,0,871,0,1868.75,43,42.25,0.139808359,1.38240695,NaN,NaN,NaN,NaN,NaN
48144,380,2009,12,23,18,35,2,45.363258,-75.786225,2,0.4,43,60,0,871,0,1663,NaN,43.5,0.01860518,0.853136947,32.928,NaN,NaN,NaN,NaN
48145,380,2009,12,23,18,35,3,45.363318,-75.786095,2,0.4,44.4,60,0,871,0,NaN,45,44.7,0.051222871,0.131568733,21.168,NaN,NaN,NaN,NaN
48146,380,2009,12,23,18,35,4,45.36338,-75.785963,2,0.4,44.4,60,0,871,0,1205.5,45,44.7,-0.036165321,-0.213728637,22.736,NaN,NaN,NaN,NaN
48147,380,2009,12,23,18,35,5,45.363442,-75.785832,2,0.4,43.7,60,0,871,0,1311.75,45,44.35,-0.096284772,0.027000206,NaN,NaN,NaN,NaN,NaN
48148,380,2009,12,23,18,35,6,45.363502,-75.7857,2,0.4,43.7,60,0,871,0,1804,NaN,44.35,-0.048994452,0.30632966,28.616,NaN,NaN,NaN,NaN
48149,380,2009,12,23,18,35,7,45.363562,-75.785567,2,0.4,44.4,60,0,871,0,NaN,45,44.7,0.011031899,0.285121261,25.088,NaN,NaN,NaN,NaN
48150,380,2009,12,23,18,35,8,45.363623,-75.785432,2,0.4,45.2,60,0,871,0,1550,45,45.1,-0.024035711,-0.106414778,20.384,NaN,NaN,NaN,NaN
48151,380,2009,12,23,18,35,9,45.363685,-75.785297,2,0.4,45.2,60,0,871,0,1148.75,45,45.1,-0.149197413,-0.521563142,NaN,NaN,NaN,NaN,NaN
48152,380,2009,12,23,18,35,10,45.363745,-75.785162,2,0.4,44.4,60,0,871,0,1091,NaN,44.45,-0.245022049,-0.807016521,20.384,NaN,NaN,NaN,NaN
48153,380,2009,12,23,18,35,11,45.363802,-75.785027,2,0.4,43.7,60,0,871,0,NaN,44,43.85,-0.232892132,-1.010300366,20.384,NaN,NaN,NaN,NaN
48240,380,2009,12,23,18,36,38,45.37154,-75.785028,2,0.4,64.4,60,0,871,0,1574.5,65,64.7,-1.221205431,0.043166851,27.44,NaN,NaN,NaN,NaN
48241,380,2009,12,23,18,36,39,45.371688,-75.785123,2,0.5,64.4,60,0,871,0,1584,65,64.7,-1.252447434,0.177575283,NaN,NaN,NaN,NaN,NaN
48242,380,2009,12,23,18,36,40,45.371842,-75.785203,2,0.5,64.4,60,0,871,0,1586.5,65,64.7,-1.343406079,0.301386721,26.656,NaN,NaN,NaN,NaN
48243,380,2009,12,23,18,36,41,45.371998,-75.785267,2,0.4,65.2,60,0,871,0,NaN,NaN,65.35,-1.226593894,0.060479823,27.832,NaN,NaN,NaN,NaN
48244,380,2009,12,23,18,36,42,45.37216,-75.785313,2,0.4,64.4,60,0,871,0,1592,66,65.2,-1.091487497,-0.04987773,27.832,NaN,NaN,NaN,NaN
48245,380,2009,12,23,18,36,43,45.37232,-75.785348,2,0.4,64.4,60,0,871,0,1597.5,66,65.2,-1.263564047,0.11893396,NaN,NaN,NaN,NaN,NaN
48246,380,2009,12,23,18,36,44,45.372483,-75.785368,2,0.4,64.4,60,0,871,0,1593.75,66,65.2,-1.169705224,0.210241022,27.832,NaN,NaN,NaN,NaN
48247,380,2009,12,23,18,36,45,45.372647,-75.785373,2,0.5,65.2,60,0,871,0,NaN,NaN,65.6,-1.217621488,0.226864492,28.224,NaN,NaN,NaN,NaN
48248,380,2009,12,23,18,36,46,45.37281,-75.78536,2,0.5,65.2,60,0,871,0,1603.25,66,65.6,-1.394867363,0.351476515,28.224,NaN,NaN,NaN,NaN
48249,380,2009,12,23,18,36,47,45.372973,-75.785328,2,0.5,65.2,60,0,871,0,1607.5,67,66.1,-1.279026079,0.293497004,NaN,NaN,NaN,NaN,NaN
48250,380,2009,12,23,18,36,48,45.373135,-75.785282,2,0.5,65.9,60,0,871,0,1622.25,67,66.45,-1.281575415,0.061476527,28.616,NaN,NaN,NaN,NaN
48251,380,2009,12,23,18,36,49,45.373295,-75.78522,2,0.5,65.9,60,0,871,0,NaN,NaN,66.45,-1.267571047,0.245657819,25.872,NaN,NaN,NaN,NaN
48252,380,2009,12,23,18,36,50,45.373452,-75.785142,2,0.4,65.9,60,0,871,0,1616.25,67,66.45,-1.249805395,0.616605593,28.224,NaN,NaN,NaN,NaN
48253,380,2009,12,23,18,36,51,45.373607,-75.785048,2,0.4,66.7,60,0,871,0,1634.5,68,67.35,-1.290178622,0.555664874,NaN,NaN,NaN,NaN,NaN
48372,380,2009,12,24,9,29,12,0,0,1,0,0,0,0,872,0,NaN,NaN,NaN,0,4.88E-06,NaN,NaN,NaN,NaN,NaN
48373,380,2009,12,24,9,29,13,0,0,1,0,0,0,0,872,0,1250.25,0,0,0,0.422372901,NaN,NaN,NaN,NaN,NaN
48374,380,2009,12,24,9,29,14,0,0,1,0,0,0,0,872,0,1235,0,0,1.15E-13,1.213762445,20.384,NaN,NaN,NaN,NaN
48375,380,2009,12,24,9,29,15,0,0,1,0,0,0,0,872,0,NaN,NaN,1.5,1.82E-13,0.269039662,20.384,NaN,NaN,NaN,NaN
48376,380,2009,12,24,9,29,16,0,0,1,0,0,0,0,872,0,1251.25,3,3,0,-1.301108164,20.384,NaN,NaN,NaN,NaN
48377,380,2009,12,24,9,29,17,0,0,1,0,0,0,0,872,0,1274.75,0,0,0,-0.680378848,NaN,NaN,NaN,NaN,NaN
48378,380,2009,12,24,9,29,18,0,0,1,0,0,0,0,872,0,1147.5,NaN,0,0,0.085951837,20.384,NaN,NaN,NaN,NaN
48379,380,2009,12,24,9,29,19,0,0,1,0,0,0,0,872,0,NaN,0,0,0,-0.010858242,20.384,NaN,NaN,NaN,NaN
48380,380,2009,12,24,9,29,20,0,0,1,0,0,0,0,872,0,1095.5,0,0,0,0.001371715,20.384,NaN,NaN,NaN,NaN
48381,380,2009,12,24,9,29,21,0,0,1,0,0,0,0,872,0,1118,0,0,0,-0.000173288,NaN,NaN,NaN,NaN,NaN
48382,380,2009,12,24,9,29,22,0,0,1,0,0,0,0,872,0,1125,NaN,0,0,2.19E-05,20.384,NaN,NaN,NaN,NaN
48383,380,2009,12,24,9,29,23,0,0,1,0,0,0,0,872,0,NaN,0,0,0,-2.77E-06,20.384,NaN,NaN,NaN,NaN
48384,380,2009,12,24,9,29,24,0,0,1,0,0,0,0,872,0,1130.25,0,0,0,3.49E-07,NaN,NaN,NaN,NaN,NaN
48385,380,2009,12,24,9,29,25,0,0,1,0,0,0,0,872,0,1129,0,0,0,-4.41E-08,20.384,NaN,NaN,NaN,NaN
48386,380,2009,12,24,9,29,26,0,0,1,0,0,0,0,872,0,NaN,NaN,0,0,5.58E-09,20.384,NaN,NaN,NaN,NaN
48387,380,2009,12,24,9,29,27,0,0,1,0,0,0,0,872,0,1137.25,0,0,0,-7.04E-10,20.384,NaN,NaN,NaN,NaN
48388,380,2009,12,24,9,29,28,0,0,1,0,0,0,0,872,0,1127.5,0,0,0,8.90E-11,NaN,NaN,NaN,NaN,NaN
48389,380,2009,12,24,9,29,29,0,0,1,0,0,0,0,872,0,1107.25,0,0,0,-1.12E-11,20.384,NaN,NaN,NaN,NaN
48390,380,2009,12,24,9,29,30,0,0,1,0,0,0,0,872,0,1078.75,NaN,0,0,1.42E-12,20.384,NaN,NaN,NaN,NaN
48391,380,2009,12,24,9,29,31,0,0,1,0,0,0,0,872,0,NaN,0,0,0,-1.79E-13,20.384,NaN,NaN,NaN,NaN
48392,380,2009,12,24,9,29,32,0,0,1,0,0,0,0,872,0,1082.5,0,0,0,2.27E-14,NaN,NaN,NaN,NaN,NaN
48393,380,2009,12,24,9,29,34,0,0,1,0,0,0,0,872,0,1073.75,0,0,0,-2.86E-15,20.384,NaN,NaN,NaN,NaN
48394,380,2009,12,24,9,29,35,0,0,1,0,0,0,0,872,0,NaN,NaN,0,0,3.62E-16,20.384,NaN,NaN,NaN,NaN
48395,380,2009,12,24,9,29,36,0,0,1,0,0,0,0,872,0,1096,0,0,0,-4.57E-17,20.384,NaN,NaN,NaN,NaN
48396,380,2009,12,24,9,29,37,0,0,1,0,0,0,0,872,0,1104.75,0,0,0,5.77E-18,NaN,NaN,NaN,NaN,NaN
48397,380,2009,12,24,9,29,38,0,0,1,0,0,0,0,872,0,1089.5,0,0,0,-7.29E-19,20.384,NaN,NaN,NaN,NaN
48398,380,2009,12,24,9,29,39,0,0,1,0,0,0,0,872,0,NaN,NaN,0,0,9.21E-20,20.384,NaN,NaN,NaN,NaN
48399,380,2009,12,24,9,29,40,0,0,1,0,0,0,0,872,0,1105.75,0,0,NaN,-1.16E-20,20.384,NaN,NaN,NaN,NaN
48400,380,2009,12,24,9,29,41,0,0,1,0,0,0,0,872,0,NaN,NaN,NaN,NaN,1.47E-21,NaN,NaN,NaN,NaN,NaN
48401,380,2009,12,24,9,29,42,0,0,1,0,0,0,0,872,0,NaN,NaN,NaN,NaN,-1.86E-22,NaN,NaN,NaN,NaN,NaN
48565,380,2009,12,24,10,11,4,45.368227,-75.785013,2,0.8,43.7,50,0,873,0,1309,45,44.35,-0.053440002,-1.232503804,25.48,NaN,NaN,NaN,NaN
48566,380,2009,12,24,10,11,5,45.368153,-75.785127,2,0.8,43,50,0,873,0,1227,43,43,0.026098003,-0.759441181,NaN,NaN,NaN,NaN,NaN
48567,380,2009,12,24,10,11,6,45.36808,-75.785237,2,0.8,42.2,50,0,873,0,1554.5,NaN,42.35,-0.015266539,-0.678411715,27.44,NaN,NaN,NaN,NaN
48568,380,2009,12,24,10,11,7,45.368008,-75.785345,2,0.8,41.5,50,0,873,0,NaN,42,41.75,0.002472804,-0.590094297,20.776,NaN,NaN,NaN,NaN
48569,380,2009,12,24,10,11,8,45.367938,-75.785452,2,0.8,40.7,50,0,873,0,1414.25,41,40.85,0.024653553,-0.516776678,NaN,NaN,NaN,NaN,NaN
48570,380,2009,12,24,10,11,9,45.367867,-75.785558,2,0.8,40.7,50,0,873,0,1115.25,41,40.85,0.018076761,-0.863937661,23.128,NaN,NaN,NaN,NaN
48571,380,2009,12,24,10,11,10,45.367798,-75.785662,2,0.8,39.3,50,0,873,0,NaN,NaN,39.65,0.071575829,-1.087584257,20.384,NaN,NaN,NaN,NaN
48572,380,2009,12,24,10,11,11,45.36773,-75.785763,2,0.8,38.5,50,0,873,0,1018.25,39,38.75,0.001416803,-1.129726708,NaN,NaN,NaN,NaN,NaN
48573,380,2009,12,24,10,11,12,45.367663,-75.78586,2,0.8,37,50,0,873,0,1067.25,38,37.5,-0.035186331,-1.349668754,24.696,NaN,NaN,NaN,NaN
48574,380,2009,12,24,10,11,13,45.3676,-75.785955,2,0.8,36.3,50,0,873,0,881.75,NaN,36.4,0.047350856,-2.405975638,20.384,NaN,NaN,NaN,NaN
48575,380,2009,12,24,10,11,14,45.367538,-75.786047,2,0.8,34.1,50,0,873,0,NaN,35,34.55,0.048792635,-4.28584681,20.384,NaN,NaN,NaN,NaN
48576,380,2009,12,24,10,11,15,45.367482,-75.786128,2,0.8,30.4,50,0,873,0,804.25,30,30.2,-0.067791993,-5.625224983,NaN,NaN,NaN,NaN,NaN
48577,380,2009,12,24,10,11,16,45.367432,-75.7862,2,0.8,25.9,50,0,873,0,663,23,24.45,-0.258845088,-6.244452736,20.384,NaN,NaN,NaN,NaN
48578,380,2009,12,24,10,11,17,45.367395,-75.786258,2,0.8,19.3,50,0,873,0,NaN,NaN,18.4,-0.430024199,-5.757931679,20.384,NaN,NaN,NaN,NaN
48579,380,2009,12,24,10,11,18,45.367373,-75.786303,2,0.8,11.1,50,0,873,0,650.5,12,11.55,-0.399044449,-3.651209529,20.384,NaN,NaN,NaN,NaN
48580,380,2009,12,24,10,11,19,45.367367,-75.786335,2,0.8,8.1,50,0,873,0,685.75,8,8.05,-0.200714215,-1.340871975,NaN,NaN,NaN,NaN,NaN
48581,380,2009,12,24,10,11,20,45.367367,-75.786363,2,0.8,6.7,50,0,873,0,895,6,6.35,-0.09247579,0.310182696,20.384,NaN,NaN,NaN,NaN
48582,380,2009,12,24,10,11,21,45.367373,-75.786387,2,0.8,6.7,50,0,873,0,909.75,NaN,6.85,-0.164353715,0.298713626,20.776,NaN,NaN,NaN,NaN
48583,380,2009,12,24,10,11,22,45.367385,-75.78641,2,0.8,8.1,50,0,873,0,NaN,8,8.05,-0.111293514,-1.262619506,20.384,NaN,NaN,NaN,NaN
48584,380,2009,12,24,10,11,23,45.367398,-75.786428,2,0.8,6.7,50,0,873,0,748,6,6.35,-0.019276901,-2.008678116,NaN,NaN,NaN,NaN,NaN
48585,380,2009,12,24,10,11,24,45.36741,-75.786442,2,0.8,4.4,50,0,873,0,649.25,4,4.2,-0.002704175,-1.801796058,20.384,NaN,NaN,NaN,NaN
48586,380,2009,12,24,10,11,25,45.367418,-75.786448,2,0.8,3,50,0,873,0,NaN,NaN,2.5,-9.64E-05,-1.349241354,20.384,NaN,NaN,NaN,NaN
48587,380,2009,12,24,10,11,26,45.367423,-75.786453,2,0.8,1.5,50,0,873,0,693.5,0,0.75,-8.31E-06,-0.646139978,20.384,NaN,NaN,NaN,NaN
48588,380,2009,12,24,10,11,27,45.367428,-75.786457,2,0.8,0.7,50,0,873,0,635.75,0,0.35,0,-0.228114117,NaN,NaN,NaN,NaN,NaN
48589,380,2009,12,24,10,11,28,45.36743,-75.786458,2,0.8,0,50,0,873,0,661.75,0,0,0,-0.069736306,20.384,NaN,NaN,NaN,NaN
48590,380,2009,12,24,10,11,29,45.367432,-75.786458,2,0.8,0,50,0,873,0,NaN,NaN,0,0,0.008809744,20.384,NaN,NaN,NaN,NaN
48591,380,2009,12,24,10,11,30,45.367432,-75.786457,2,0.8,0,50,0,873,0,687,0,0,0,-0.00111293,20.384,NaN,NaN,NaN,NaN
48592,380,2009,12,24,10,11,31,45.367432,-75.786455,2,0.8,0,50,0,873,0,701,0,0,0,0.000140596,NaN,NaN,NaN,NaN,NaN
48593,380,2009,12,24,10,11,32,45.367433,-75.786455,2,0.8,0,50,0,873,0,710,NaN,0,0,-1.78E-05,20.384,NaN,NaN,NaN,NaN
48594,380,2009,12,24,10,11,33,45.367433,-75.786453,2,0.6,0,50,0,873,0,NaN,0,0,0,2.24E-06,20.384,NaN,NaN,NaN,NaN
48595,380,2009,12,24,10,11,34,45.367433,-75.786452,2,0.6,0,50,0,873,0,738.75,0,0,0,-2.83E-07,20.384,NaN,NaN,NaN,NaN
48596,380,2009,12,24,10,11,35,45.367433,-75.78645,2,0.6,0,50,0,873,0,732,0,0,0,3.58E-08,NaN,NaN,NaN,NaN,NaN
48597,380,2009,12,24,10,11,36,45.367433,-75.786448,2,0.6,0,50,0,873,0,732,0,0,0,-4.52E-09,20.384,NaN,NaN,NaN,NaN
48598,380,2009,12,24,10,11,37,45.367433,-75.786448,2,0.6,0,50,0,873,0,NaN,NaN,0,0,5.71E-10,20.384,NaN,NaN,NaN,NaN
48599,380,2009,12,24,10,11,38,45.367433,-75.786447,2,0.6,0,50,0,873,0,753,0,0,0,-7.22E-11,20.384,NaN,NaN,NaN,NaN
48600,380,2009,12,24,10,11,39,45.367433,-75.786447,2,0.6,0,50,0,873,0,741,0,0,0,9.12E-12,NaN,NaN,NaN,NaN,NaN
48601,380,2009,12,24,10,11,40,45.367435,-75.786445,2,0.6,0,50,0,873,0,738.5,0,0,0,-1.15E-12,20.384,NaN,NaN,NaN,NaN
48602,380,2009,12,24,10,11,41,45.367435,-75.786443,2,0.6,0,50,0,873,0,NaN,NaN,0,0,1.46E-13,20.384,NaN,NaN,NaN,NaN
48603,380,2009,12,24,10,11,42,45.367435,-75.786443,2,0.6,0,50,0,873,0,745.5,0,0,0,-1.84E-14,20.384,NaN,NaN,NaN,NaN
48604,380,2009,12,24,10,11,43,45.367435,-75.786442,2,0.6,0,50,0,873,0,738.75,0,0,0,2.32E-15,NaN,NaN,NaN,NaN,NaN
48605,380,2009,12,24,10,11,44,45.367435,-75.786442,2,0.6,0,50,0,873,0,738.25,NaN,0,0,-2.93E-16,20.384,NaN,NaN,NaN,NaN
